tconst,averageRating,numVotes
tt2125496,6.7,2445
tt2125500,7.0,1654
tt2125514,6.8,306
tt2125558,4.7,595
tt2125574,5.8,109
tt2125650,3.9,419
tt2125651,5.3,227
tt2125681,5.8,23
tt2125685,4.1,2528
tt2125698,6.0,2941
tt21257212,6.1,204
tt21257792,4.0,88
tt21257868,8.5,15
tt21261388,8.1,6266
tt2126235,5.6,16983
tt2126265,6.5,55
tt2126282,6.1,3249
tt2126284,6.1,23
tt2126311,8.1,199
tt2126347,5.9,30
tt21263500,4.1,52
tt2126355,6.1,247832
tt2126357,5.8,29185
tt2126362,5.7,10190
tt21265550,4.8,194
tt21265622,6.2,758
tt21268790,5.8,4160
tt21272520,7.5,8
tt2127268,5.4,50
tt2127305,6.8,443
tt2127325,5.2,65
tt21276180,6.2,35
tt21277532,6.4,478
tt21277538,5.4,98
tt21279122,6.8,981
tt21279138,3.9,15661
tt21281462,7.3,1953
tt21283374,5.0,43
tt2128452,4.7,157
tt2128493,6.2,20
tt21284966,8.0,5
tt2128540,7.1,253
tt2128572,7.6,19
tt2128599,6.6,253
tt2128679,3.0,390
tt2128694,2.0,503
tt2128699,3.9,95
tt21287382,2.6,216
tt21287452,5.3,1326
tt21287752,5.6,544
tt21288422,7.1,43
tt21289032,7.0,548
tt21289480,4.9,331
tt21289826,2.8,15
tt21293272,6.6,424
tt21293382,8.5,7
tt21293676,7.0,595
tt2129860,5.4,195
tt2129887,6.3,1320
tt2129932,6.8,81
tt21299364,4.3,7
tt21299884,8.1,37
tt2130065,6.9,23
tt2130117,4.8,75
tt2130125,5.6,238
tt2130136,3.8,245
tt2130147,8.0,27
tt21301548,5.8,42
tt21301666,5.7,2250
tt2130182,4.2,22
tt2130186,8.9,9
tt21302152,5.7,850
tt2130270,6.3,6680
tt21305808,6.1,34
tt21307568,6.5,75
tt21307994,5.0,10628
tt21308010,6.1,192
tt21308698,4.9,718
tt21309170,8.1,985
tt21310658,5.5,59
tt2131521,6.2,90
tt2131523,6.6,1676
tt2131532,6.4,23742
tt2131541,6.2,634
tt2131556,5.7,210
tt2131579,4.7,202
tt2131586,6.4,1702
tt2131626,6.4,139
tt2131628,5.0,611
tt2131644,4.9,189
tt2131698,6.6,1706
tt21317466,5.7,283
tt21317914,9.4,7
tt21318954,6.2,28
tt2132285,5.6,89916
tt2132301,3.5,441
tt2132304,6.1,17
tt2132324,6.5,5246
tt2132332,5.2,83
tt2132374,6.3,1205
tt2132405,6.8,3554
tt2132415,5.5,312
tt2132443,6.1,154
tt2132459,6.4,13
tt2132476,5.9,220
tt21324926,6.1,12
tt2132493,4.8,26
tt2132497,5.8,27
tt2132514,7.4,14
tt21329580,5.3,152
tt21329758,5.3,13
tt21330284,7.3,9
tt21330438,8.5,12
tt21331200,5.0,331
tt2133196,6.8,9041
tt2133204,7.5,52
tt2133212,7.1,17
tt2133220,5.5,292
tt2133230,6.2,35
tt2133239,6.0,2837
tt2133243,7.2,72
tt21332606,8.7,10
tt2133281,4.7,16
tt2133302,3.9,699
tt2133312,7.3,1391
tt21333170,5.7,1082
tt2133333,4.1,1537
tt21339860,5.8,1779
tt21340130,6.0,176
tt2134031,5.8,61
tt2134058,6.0,29
tt21340594,8.8,41
tt2134067,6.4,25
tt2134165,3.5,109
tt2134170,4.7,561
tt21342838,7.1,161
tt21343502,6.5,65
tt21343798,7.4,21
tt21343864,5.9,13
tt21343930,6.0,11
tt21345048,9.7,23
tt21351618,5.0,70
tt21351914,6.1,7
tt21352340,6.1,19
tt21352686,6.9,102
tt21352960,6.0,59
tt21358376,5.4,13
tt21362480,8.3,27
tt21364054,4.5,26
tt21364764,6.4,170
tt21365892,7.0,46
tt21366724,9.0,14
tt2136759,3.9,591
tt2136796,3.8,11
tt2136808,2.9,2928
tt2136809,6.3,160
tt2136847,4.5,258
tt2136860,7.2,7
tt2136889,8.6,12
tt2136914,6.6,181
tt2136926,6.8,7
tt2136937,7.2,17
tt2136972,5.8,81
tt21371218,6.7,1259
tt21371224,6.5,31
tt2137170,5.7,131
tt2137184,4.7,57
tt21372086,6.3,211
tt21372280,7.4,459
tt2137241,4.9,2250
tt21372970,6.2,60
tt2137307,9.8,9
tt2137359,3.7,868
tt2137376,4.8,244
tt2137381,6.6,113
tt2137417,5.0,58
tt2137471,7.8,21
tt21374984,9.2,7
tt21376206,6.4,157
tt2137648,7.9,43
tt21378182,6.1,2122
tt2137818,6.3,546
tt21378744,7.1,2147
tt21378968,7.4,263
tt21379060,4.2,309
tt21379142,6.0,131
tt21379248,3.7,296
tt2137992,5.4,189
tt2138042,8.0,15
tt21382392,5.1,9
tt21383826,8.7,7
tt21386020,4.0,140
tt21386494,7.0,1096
tt21387380,6.3,344
tt21387514,6.4,100
tt21388556,5.3,3496
tt21388904,7.4,24
tt21389338,6.2,55
tt21391230,4.4,48
tt21392886,7.3,20
tt21394394,7.2,13
tt21394674,6.0,424
tt2139521,6.8,38
tt2139555,5.9,29307
tt2139563,8.5,20
tt2139573,3.8,42
tt2139637,5.1,30
tt2139799,6.4,111
tt21398196,8.2,6347
tt2139829,6.5,15
tt2139843,6.7,6071
tt2139853,2.4,45
tt2139869,4.1,187
tt2139881,6.8,115965
tt2139903,6.5,227
tt21399082,3.8,728
tt2139913,7.2,183
tt2139919,6.6,2588
tt2139963,7.2,24
tt2139965,5.1,652
tt21399744,7.5,11
tt2140037,5.9,23161
tt2140039,7.0,1081
tt2140113,4.8,404
tt2140189,6.2,439
tt2140203,8.1,47268
tt2140315,4.1,3943
tt2140365,4.4,30
tt2140373,7.5,166538
tt2140379,6.5,102084
tt2140381,7.0,1702
tt2140403,4.2,259
tt2140411,7.2,87
tt2140423,2.6,296
tt2140429,4.7,2046
tt2140465,7.6,29334
tt2140479,7.3,307384
tt21404804,6.7,338
tt2140507,6.5,29317
tt21405534,5.8,11
tt2140559,5.5,41
tt2140571,6.3,9647
tt2140577,6.3,10026
tt2140619,6.3,72403
tt2140629,5.8,8337
tt2140631,6.5,94
tt2140643,9.4,18
tt2140671,5.0,2365
tt21407016,8.1,506
tt21409958,6.0,33
tt21412678,9.2,47
tt21413834,6.5,113
tt2141623,5.8,88
tt2141749,7.4,72
tt2141751,6.4,9132
tt2141761,2.6,514
tt2141773,5.3,5185
tt2141777,4.7,876
tt2141789,6.2,1435
tt21417944,5.1,10
tt21418076,4.4,10
tt2141809,6.3,135
tt21418328,7.7,109
tt2141833,5.8,343
tt2141875,3.6,1679
tt21419324,5.1,13
tt2141941,6.2,380
tt2141973,4.8,35
tt2142003,8.6,10
tt21420198,8.8,18
tt21420596,5.6,682
tt21420962,6.5,63
tt21422250,8.9,11
tt21426434,2.9,721
tt2142753,3.0,8
tt2142797,7.2,2573
tt2142801,6.2,2632
tt2142955,6.5,260
tt2142987,4.2,553
tt21430254,7.9,14
tt21431680,6.5,207
tt21432050,5.5,419
tt2143414,7.2,37
tt2143470,8.5,40
tt21435350,7.7,51
tt21435436,3.8,1605
tt21435448,5.0,51
tt21435890,3.3,11
tt21437200,6.4,71
tt2143978,5.8,8
tt21439796,6.3,155
tt21439858,7.7,16
tt21439866,5.4,60
tt2144007,3.8,732
tt2144008,2.7,329
tt21440156,9.5,20
tt21440188,4.5,4624
tt21440238,6.3,629
tt21440560,6.8,550
tt21440780,7.1,4147
tt21441218,2.6,9
tt2144176,5.9,434
tt21442932,5.5,339
tt21444764,8.4,7
tt21445010,8.3,13
tt2144550,4.4,167
tt21445686,7.5,1582
tt21446256,5.9,244
tt2144820,4.6,128
tt21448540,4.8,1577
tt21451080,6.4,28
tt2145540,6.7,303
tt2145590,4.7,41
tt2145637,4.6,1024
tt2145658,7.7,10
tt2145661,5.2,52
tt2145676,6.4,26
tt2145759,7.6,14
tt2145778,8.4,52
tt2145821,5.8,77
tt2145829,4.6,7539
tt2145849,5.1,237
tt2145853,7.6,385
tt2145903,4.4,688
tt2145909,5.3,716
tt2146252,6.2,97
tt2146590,5.1,59
tt2146810,7.5,98
tt2146816,7.2,44
tt2146950,4.4,338
tt2147048,5.5,523
tt2147189,6.8,51
tt2147193,7.0,10
tt2147199,6.5,190
tt2147225,5.4,680
tt2147275,5.2,124
tt2147277,4.4,774
tt2147293,4.2,276
tt2147303,2.5,167
tt2147319,6.4,3032
tt2147331,4.8,16
tt2147333,6.7,10
tt2147365,2.6,4314
tt2147369,5.4,11
tt2147459,4.9,4106
tt2147489,6.5,22
tt2147491,5.8,149
tt2147521,4.8,583
tt2147550,6.7,776
tt2147567,5.8,76
tt2147589,2.9,176
tt2147591,6.6,12
tt21476944,7.5,103
tt2147700,8.6,66
tt2147708,3.8,71
tt2147728,5.7,1017
tt2147758,6.2,452
tt21477618,6.6,2587
tt2147844,7.2,102
tt21479814,8.8,25
tt21480388,5.7,403
tt2148720,5.7,106
tt2148871,4.9,36
tt2148924,8.3,9
tt2149037,4.9,25
tt2149051,4.6,20
tt2149053,4.7,1256
tt2149079,5.9,38
tt2149087,8.3,16
tt2149137,2.3,779
tt2149265,4.6,14
tt2149360,5.8,4849
tt2149532,7.4,26
tt2149598,8.5,9
tt2149712,5.6,36
tt2149742,4.3,14
tt2150068,6.2,17
tt2150139,4.7,1132
tt2150177,3.9,625
tt2150181,7.8,45
tt2150209,8.0,11043
tt2150332,6.5,5871
tt2150369,5.3,889
tt2150371,6.1,1934
tt2150478,6.2,45
tt2150511,4.3,417
tt2150534,4.7,53
tt2150543,6.8,105
tt2150674,5.7,24
tt2150812,5.6,39
tt2151270,2.5,282
tt2151524,7.6,55
tt2151579,7.2,99
tt2151739,5.8,371
tt2151741,6.9,27
tt2151783,6.1,35
tt2151811,7.9,18
tt2151849,4.2,312
tt2151863,6.3,947
tt2151891,4.8,22
tt2151893,6.0,161
tt2151915,7.5,2202
tt2152082,5.8,13
tt2152210,5.8,192
tt2152731,8.6,82
tt2152751,6.9,11
tt2152847,8.4,11
tt2153296,5.0,72
tt2153963,7.3,7242
tt2154784,7.1,143
tt2155222,4.9,14
tt2155227,7.1,48
tt2155319,2.5,227
tt2155321,6.0,62
tt2155343,7.0,107
tt2155369,4.9,31
tt2155391,4.6,888
tt2155399,7.1,3706
tt2155405,6.1,135
tt2156588,7.9,22
tt2156661,7.5,14
tt2156737,6.8,10
tt2156807,7.3,3723
tt2156825,5.6,727
tt2156901,6.2,85
tt2156911,6.9,13
tt2156931,5.4,79
tt2156981,6.8,49
tt2157045,3.0,327
tt2157103,6.2,44
tt2157188,6.7,80
tt2158455,5.8,349
tt2158523,7.4,212
tt2158531,6.3,118
tt2158665,6.1,15
tt2158695,6.0,85
tt2158703,7.7,9
tt2158731,5.0,89
tt2159690,4.6,20
tt2159988,6.1,141
tt2160105,5.8,10891
tt2160125,3.6,136
tt2160181,7.7,68
tt21602018,4.9,17
tt21602764,8.6,5
tt21602900,5.9,24
tt2160299,7.8,17
tt21603638,9.4,78
tt2160407,3.1,143
tt2160413,4.8,283
tt21608894,6.2,325
tt21610148,5.2,214
tt21610440,9.4,39
tt21612768,6.6,2026
tt21612972,4.4,24
tt21613328,6.0,597
tt2161355,8.0,66
tt21614670,7.9,13
tt21616614,7.1,8
tt21617996,6.5,2247
tt21619378,7.6,401
tt2161962,6.5,1182
tt2161980,7.2,1447
tt21622428,6.0,359
tt2162280,4.1,9
tt2162574,3.2,289
tt2162637,6.2,13
tt2162701,6.5,10
tt2162703,4.4,30
tt2162737,5.2,25
tt21627390,6.5,62
tt2162828,6.3,14
tt2162892,6.1,15
tt2162916,4.8,87
tt21632892,5.2,139
tt21637282,7.4,324
tt21637900,5.9,60
tt2164058,7.0,440
tt2164088,6.5,143
tt2164404,5.5,9
tt2164468,3.0,544
tt2164662,5.9,97
tt2164718,6.6,367
tt2164756,6.8,459
tt21647658,7.0,65
tt2164804,4.9,49
tt21649884,5.5,67
tt21650358,5.7,212
tt21650364,6.0,225
tt21650446,6.0,357
tt21651430,6.1,202
tt21651560,5.1,6222
tt2165160,6.9,38
tt21651888,6.1,10
tt2165236,6.4,2485
tt21652624,6.3,72
tt21653890,5.9,476
tt2165531,5.0,7
tt2165535,6.8,21
tt2165651,6.5,8
tt2165659,8.1,117
tt2165699,7.4,87
tt2165715,2.8,119
tt2165735,7.0,10601
tt2165743,4.1,205
tt2165765,4.3,4461
tt2165859,5.4,9926
tt2165922,4.9,876
tt2165939,6.1,38
tt2165999,4.3,48
tt2166087,9.5,60
tt2166143,5.3,788
tt2166214,4.3,7516
tt2166226,6.7,33
tt2166289,5.2,25
tt2166291,6.4,66
tt2166333,3.8,66
tt21663620,6.3,343
tt2166500,3.1,459
tt2166552,5.6,26
tt2166616,5.9,7831
tt2166850,6.0,135
tt2166880,3.2,368
tt2166934,4.4,1407
tt2167202,4.4,24825
tt2167266,7.1,30668
tt2167540,5.5,94
tt2167715,6.4,1050
tt2167781,6.0,64
tt2167791,6.0,463
tt2167819,4.4,429
tt2167895,7.3,319
tt2168000,5.8,1744
tt2168166,5.5,181
tt2168180,7.6,2505
tt2168288,5.6,1094
tt2168380,6.6,20
tt2168726,7.8,20
tt2168854,5.2,1764
tt2168882,5.2,75
tt2168910,6.3,14607
tt2169034,8.7,79
tt2169050,8.7,111
tt2169322,6.5,2720
tt2169644,3.3,94
tt2170114,6.9,54
tt2170140,3.8,36
tt2170242,4.9,135
tt2170254,4.4,13
tt2170299,6.6,53761
tt2170301,3.9,494
tt2170350,6.1,67
tt2170369,4.7,1222
tt2170401,8.1,14
tt2170427,6.1,10695
tt2170439,6.3,179464
tt2170474,5.8,36
tt2170499,3.9,183
tt2170509,5.4,114
tt2170536,4.2,116
tt2170551,8.0,15
tt2170573,4.4,119
tt2170579,5.8,159
tt2170593,7.2,106292
tt2170623,6.6,1795
tt2170627,8.0,8
tt2170635,6.2,25
tt2170667,7.6,6832
tt2170671,8.6,8
tt2170744,6.8,19
tt2171118,6.2,331
tt2171120,5.8,307
tt21711610,8.8,37
tt21712752,5.5,408
tt2171416,1.6,511
tt2171454,3.6,1444
tt2171761,5.9,234
tt2171791,4.3,91
tt2171809,5.5,688
tt2171815,6.7,791
tt2171847,4.5,3202
tt2171867,5.2,22443
tt2171875,6.1,1576
tt2171881,6.7,46
tt2171897,4.6,318
tt2171905,6.7,13
tt2171951,7.0,33
tt2171981,6.2,101
tt2171993,6.4,1273
tt2172001,4.0,766
tt2172055,3.0,489
tt2172061,6.0,2039
tt2172071,5.2,19192
tt2172079,5.7,20
tt2172085,4.5,294
tt2172095,4.4,408
tt2172109,8.4,16
tt2172132,8.7,27
tt2172133,8.1,83
tt2172402,4.7,176
tt2172554,7.2,1850
tt2172584,6.2,42087
tt2172910,5.7,70
tt2172934,6.2,95834
tt2172935,7.1,17944
tt2172955,5.8,10
tt2172985,6.3,25531
tt2173024,6.3,3013
tt2173222,5.5,162
tt2173248,4.2,497
tt2173264,6.6,1638
tt2173566,6.0,85
tt2173668,6.2,232
tt2173760,6.8,23
tt2173768,4.9,514
tt2173961,6.9,34
tt21740806,8.0,1951
tt2174084,5.2,323
tt21741112,7.9,9
tt21741272,7.5,2626
tt21741282,7.9,80
tt21742248,4.4,622
tt21742340,5.5,393
tt21745160,7.4,529
tt21745356,6.1,2345
tt2174934,5.0,45
tt2174966,7.7,55
tt2175016,6.2,370
tt2175098,3.7,78
tt2175396,8.3,13
tt2175470,4.9,191
tt2175535,5.4,2052
tt2175587,6.7,82
tt2175607,7.4,9
tt2175669,4.3,1588
tt2175672,7.5,2146
tt2175849,7.0,217
tt2175899,6.7,8
tt2175902,5.6,76
tt2175947,3.5,803
tt2175987,7.6,230
tt2176013,6.7,57130
tt2176037,6.2,65
tt2176049,4.5,265
tt2176070,8.9,17
tt2176228,7.3,104
tt2176236,6.5,69
tt2176244,8.2,53
tt2176378,6.4,115
tt2176668,5.6,474
tt2176690,4.8,1783
tt2176776,6.8,50
tt2176778,6.9,14
tt2176786,6.6,859
tt2177336,4.3,1133
tt2177368,5.2,62
tt2177400,8.7,39
tt2177509,6.3,2376
tt2177511,7.3,6682
tt2177575,4.9,282
tt2177629,4.5,324
tt2177771,6.1,135651
tt2177827,6.8,2919
tt2177884,5.3,200
tt2178216,5.8,67
tt2178256,7.3,3155
tt2178470,7.2,48582
tt2178508,4.2,10124
tt2178915,3.6,577
tt2178927,3.2,405
tt2178935,6.4,247
tt2178941,7.2,15192
tt2179007,4.5,1571
tt2179027,4.5,827
tt2179035,6.7,253
tt2179055,6.7,991
tt2179087,4.5,1346
tt2179093,6.2,55
tt2179097,5.5,43
tt2179115,4.8,90
tt2179116,7.1,83200
tt2179121,7.3,17478
tt2179133,8.1,954
tt2179136,7.3,507474
tt2179191,5.8,217
tt2179211,6.2,201
tt2179226,4.3,2017
tt2179231,6.1,4501
tt2179237,2.4,195
tt2179239,5.1,1634
tt2179506,5.9,21
tt2179602,5.7,114
tt2179734,7.3,317
tt2179804,6.4,177
tt2179888,5.8,16
tt2179936,4.5,1831
tt21799750,6.0,52
tt21800888,6.9,1232
tt21801648,5.9,428
tt2180277,6.1,1365
tt21802786,5.3,28
tt2180283,6.2,63
tt2180317,3.0,461
tt2180333,3.8,1694
tt2180335,6.5,1358
tt2180339,5.5,51824
tt2180357,7.3,17
tt2180363,5.7,17
tt2180405,6.8,31
tt2180411,5.9,144883
tt2180435,4.2,90
tt2180441,7.1,394
tt2180463,6.1,858
tt2180465,5.4,630
tt2180583,4.8,997
tt2180587,6.5,988
tt21806898,7.4,35
tt2180994,5.3,12219
tt2181006,6.4,12
tt2181028,6.7,17
tt2181166,5.0,37
tt21811924,6.5,748
tt2181282,6.5,1612
tt2181298,3.4,2537
tt2181310,4.4,472
tt21815772,5.4,1138
tt2181608,5.1,72
tt2181646,7.4,48
tt21816892,2.6,255
tt21817374,4.6,248
tt2181778,3.1,314
tt21817836,7.2,41
tt2181814,6.4,233
tt21818188,5.6,745
tt2181819,2.8,551
tt2181831,8.2,16996
tt2181844,5.0,44
tt2181855,5.1,1045
tt2181865,2.8,413
tt2181867,6.6,1489
tt2181885,6.4,521
tt2181889,4.3,1096
tt21818968,2.7,1317
tt2181917,6.1,422
tt2181931,7.8,37736
tt2181953,3.5,452
tt2181959,5.9,2973
tt2181961,5.8,307
tt2181964,5.8,98
tt2181999,7.1,20
tt2182001,7.4,5964
tt2182019,5.4,2908
tt2182028,5.4,55
tt2182065,5.9,31
tt2182085,5.1,288
tt2182095,5.8,589
tt2182097,5.0,431
tt2182115,7.2,753
tt2182121,5.5,4258
tt21821260,5.2,196
tt21821424,6.0,273
tt2182159,8.0,65
tt2182163,5.6,606
tt2182181,6.9,58
tt21821886,6.0,131
tt2182209,6.3,960
tt2182211,6.2,31
tt2182237,6.2,1049
tt2182241,2.4,339
tt2182256,5.7,10476
tt2182269,8.3,19
tt2182346,3.6,10
tt2182390,6.3,85
tt21827144,6.8,2044
tt21828496,5.7,55
tt21828558,6.6,97
tt21828682,4.8,12
tt2182972,5.8,10105
tt2183034,5.7,19478
tt2183072,7.2,210
tt2183080,7.8,582
tt2183194,6.9,249
tt21832248,4.5,6
tt21833464,6.1,723
tt21834828,8.8,12
tt21836576,6.0,164
tt21836592,5.6,206
tt2183716,3.0,88
tt21838736,6.4,231
tt21839230,5.6,153
tt21839542,5.3,7
tt2183978,6.6,15
tt21840946,6.2,81
tt2184095,4.3,443
tt2184098,6.6,131
tt2184104,6.2,68
tt2184207,2.1,790
tt2184211,6.1,251
tt2184227,6.3,1737
tt2184233,6.3,2742
tt2184274,4.0,148
tt2184287,5.6,4215
tt2184296,4.6,15
tt21842982,8.7,561
tt2184331,6.7,1958
tt2184339,5.7,231959
tt2184390,4.2,906
tt2184398,6.2,394
tt21844034,5.7,115
tt21844302,5.1,57
tt2184552,4.1,56
tt2184658,5.6,26
tt21847522,2.6,65
tt21847860,6.9,19
tt21848358,7.1,6119
tt2184956,6.7,32
tt2185022,8.1,7884
tt21850902,6.7,58
tt2185180,7.6,12
tt2185374,3.4,162
tt2185503,6.0,126
tt21855432,5.4,47
tt21855564,5.9,764
tt21859110,4.9,274
tt21859796,7.3,100
tt2186126,9.2,6
tt21861486,2.7,15
tt21862486,6.1,176
tt21862626,5.1,1036
tt2186358,6.6,96
tt2186426,3.2,454
tt2186474,6.3,13
tt2186562,5.6,831
tt2186566,5.7,593
tt2186663,2.7,318
tt2186665,5.8,586
tt2186675,5.3,189
tt2186691,6.3,25
tt2186712,5.4,1008
tt2186715,6.6,4978
tt2186723,5.4,148
tt2186731,3.2,1109
tt21867370,6.6,1543
tt21867590,7.2,1181
tt2186766,4.9,1168
tt2186781,7.0,2821
tt2186783,4.9,2094
tt2186812,6.3,10712
tt2186819,6.1,2071
tt2186848,5.9,6321
tt21868598,4.6,194
tt2186873,6.2,579
tt2186875,5.5,231
tt2186883,5.3,298
tt2186902,3.4,311
tt2186933,6.6,4034
tt2186939,6.6,110
tt2186940,5.8,95
tt21869784,6.0,734
tt2187003,6.5,139
tt2187037,4.0,52
tt2187047,6.6,93
tt2187052,7.3,28
tt2187055,7.7,125
tt2187071,5.5,187
tt2187099,3.9,21
tt2187115,7.4,8673
tt21871230,4.6,197
tt21871240,8.0,8
tt2187137,5.7,75
tt2187139,6.0,93
tt2187149,6.2,835
tt2187153,8.1,36058
tt21871754,5.9,38
tt2187203,6.1,371
tt2187209,4.0,17
tt2187322,6.4,108
tt21873708,6.3,178
tt2187444,4.2,1950
tt21874530,5.9,243
tt21875194,8.0,10
tt21875202,3.6,13
tt2187548,7.0,26
tt21875610,8.5,43
tt2187862,7.1,27
tt2187884,5.1,9943
tt21879984,2.5,141
tt21881700,5.6,114
tt21882070,8.3,24
tt2188220,5.5,129
tt2188560,6.1,291
tt2188655,5.8,2124
tt2188717,4.5,1925
tt2188723,5.9,785
tt2188741,5.6,439
tt2188746,2.2,108
tt2188753,6.8,36
tt2188801,7.7,21
tt2188805,5.7,120
tt2188831,5.6,338
tt2188860,6.7,608
tt2188877,5.0,221
tt2188885,3.0,323
tt2188907,2.9,168
tt2188925,6.1,136
tt2188967,3.6,187
tt2189290,4.0,12
tt2189356,6.5,27
tt2189714,4.8,286
tt2189752,4.2,43
tt2189778,8.7,32
tt2189858,1.9,57
tt2189978,3.5,142
tt2190165,5.5,117
tt2190180,7.5,79
tt2190193,4.1,254
tt2190221,7.5,258
tt2190232,5.9,443
tt2190251,4.8,7
tt2190280,4.2,76
tt2190332,5.4,624
tt2190367,7.1,8444
tt2190403,6.0,41
tt2190421,2.3,384
tt2190435,7.8,9
tt2190451,4.3,534
tt2190467,5.8,2073
tt2190469,4.2,45
tt2190475,6.1,402
tt2190483,7.2,1710
tt2190492,6.1,144
tt21906206,5.2,1000
tt21906990,4.9,79
tt21907494,5.8,5
tt21907554,5.0,328
tt2190796,6.6,252
tt2190838,5.2,4931
tt21909950,5.2,385
tt2191082,5.7,4373
tt21912460,4.0,38
tt2191302,5.1,10
tt2191328,6.4,25
tt2191332,7.1,2768
tt21913688,2.3,8
tt2191400,6.5,2336
tt2191605,6.7,15
tt2191612,6.7,755
tt21916206,3.6,1516
tt2191621,5.4,15
tt2191665,6.0,6
tt2191696,4.5,72
tt2191701,5.3,162145
tt2191715,7.9,126
tt2191721,3.7,1207
tt2191737,8.2,16
tt2191765,6.2,10049
tt2191775,5.6,16
tt2191803,7.3,28
tt2191822,4.7,79
tt2191853,3.8,222
tt2191861,6.1,503
tt2191865,7.1,11
tt2191880,5.3,538
tt2191888,5.7,4286
tt21919270,5.8,1796
tt21919632,7.0,18
tt2192016,7.4,6456
tt21920834,6.7,8
tt2192200,5.3,156
tt21923314,4.9,14
tt21924062,4.8,72
tt2192580,6.5,586
tt2192582,6.9,1885
tt2192624,4.7,88
tt2192794,5.1,721
tt2192888,4.3,2037
tt2193079,5.6,42
tt2193085,3.9,69
tt2193126,6.2,24
tt2193145,5.7,140
tt2193161,6.3,48
tt2193167,3.6,153
tt2193191,4.3,479
tt2193215,5.4,103684
tt21932256,4.9,94
tt2193225,7.5,17
tt2193249,6.9,15
tt2193265,4.9,13719
tt2193269,4.7,122
tt2193273,4.4,147
tt21932820,7.6,2055
tt21933110,5.1,5829
tt21933142,6.2,13
tt2193324,5.4,66
tt2193364,7.3,4597
tt2193368,8.6,17
tt2193418,4.5,8182
tt2193450,3.8,277
tt2193782,4.9,752
tt21938042,3.1,17
tt2193814,7.0,14
tt21941808,7.0,10
tt21942272,6.2,81
tt2194416,5.5,128
tt2194497,6.1,375
tt2194499,7.8,367347
tt2194517,5.8,73
tt2194542,6.4,16
tt21946198,5.6,720
tt2194724,7.9,1596
tt2194826,5.9,2587
tt2194988,6.5,460
tt2195448,7.0,37
tt2195474,8.1,30
tt2195490,6.5,1510
tt2195498,5.9,480
tt2195548,6.3,20537
tt2195552,4.8,895
tt2195652,6.6,92
tt21956982,6.0,298
tt2195804,6.8,155
tt21958440,5.8,8
tt2195896,5.7,81
tt21958986,4.9,235
tt21959244,2.4,7
tt21959310,8.5,11
tt2195951,3.9,35
tt2195968,7.1,20
tt2195998,5.7,40
tt2196005,8.0,34
tt2196053,6.0,1358
tt2196059,4.6,399
tt2196073,9.0,11
tt2196104,3.9,108
tt2196236,2.9,193
tt2196488,6.5,560
tt2196560,6.8,106
tt2196724,6.4,403
tt2196764,6.9,65
tt21968374,6.9,513
tt2196844,4.5,519
tt2196848,3.4,350
tt21969888,7.8,14
tt2197088,6.3,337
tt21974122,6.0,362
tt21974146,6.5,179
tt2197566,7.2,198
tt21977546,4.6,28
tt2197776,2.3,163
tt2197809,5.5,24
tt2197881,2.3,134
tt2197884,5.4,127
tt2197893,6.6,7
tt2197905,2.6,126
tt2197909,6.0,330
tt2197936,6.6,3792
tt2197955,5.4,35
tt2198109,6.4,185
tt2198139,6.5,54
tt2198161,7.5,6569
tt2198187,5.1,36
tt2198191,4.5,102
tt2198235,6.6,1352
tt2198241,4.7,2911
tt2198243,7.0,185
tt2198263,7.6,37
tt2198277,6.7,11
tt2198281,6.2,30
tt21983200,6.8,92
tt21983758,6.7,14048
tt21986824,9.0,205
tt2198824,4.0,260
tt21988454,5.8,215
tt21989388,3.9,11
tt2198956,6.4,4369
tt2199251,3.8,2362
tt21993368,4.3,20
tt2199436,7.2,992
tt2199439,7.2,533
tt2199447,7.7,9
tt2199448,6.8,1044
tt21994906,6.4,6790
tt2199543,6.3,3216
tt2199553,5.6,139
tt2199571,6.6,112447
tt2199587,5.0,237
tt2199665,6.4,32
tt2199679,5.4,115
tt2199711,7.9,40614
tt2199723,6.0,69
tt2199733,4.1,97
tt21997720,4.6,529
tt2199776,6.3,54
tt21998510,6.8,135
tt21998526,6.9,5628
tt2200030,7.4,21
tt2200144,5.5,284
tt22006138,7.3,212
tt22006348,6.7,626
tt22008250,6.8,64
tt22008652,1.9,61
tt2200908,7.1,1383
tt2200989,6.3,758
tt2201120,3.2,24
tt2201126,6.2,42
tt2201141,6.2,51
tt2201211,6.7,1475
tt2201221,4.6,3730
tt2201251,5.1,2099
tt2201255,6.1,96
tt2201261,5.6,1639
tt22015094,6.1,11
tt2201532,4.7,1195
tt2201548,4.8,5239
tt22016166,5.5,82
tt22017128,8.1,29
tt22017230,8.3,92
tt2201760,6.2,174
tt2201772,5.5,138
tt22021238,5.8,251
tt2202361,7.8,18
tt2202385,3.2,232
tt2202391,8.8,17
tt2202408,6.2,26
tt2202450,7.9,20
tt2202471,6.5,1622
tt2202527,7.6,9
tt2202569,3.2,1005
tt2202593,7.0,53
tt2202607,7.4,1651
tt2202696,7.5,29
tt2202750,3.9,388
tt22027654,7.7,4267
tt22028678,4.3,67
tt2202928,7.0,104
tt22029884,8.4,15
tt2203308,7.0,31231
tt22033936,8.2,72
tt22036900,9.0,18
tt22037066,7.5,5235
tt22037090,7.8,739
tt2203729,4.5,66
tt22037488,9.0,9
